filename,cellCount,branchSum,junctionSum,endpointSum,avgbranchSum,branchSumCell,junctionSumCell,endpointSumCell,avgbranchSumCell
19_LeftCA3_3,27,414,193,218,3.301,15.333333333333334,7.148148148148148,8.074074074074074,0.12225925925925926
19_LeftDG_1a,37,499,235,258,4.1400000000000015,13.486486486486486,6.351351351351352,6.972972972972973,0.11189189189189193
19_LeftDG_1b,41,468,210,268,5.112,11.414634146341463,5.121951219512195,6.536585365853658,0.12468292682926829
19_LeftDG_2a,43,405,180,234,4.505999999999999,9.418604651162791,4.186046511627907,5.441860465116279,0.10479069767441859
19_LeftDG_2b,29,296,133,171,3.5980000000000003,10.206896551724139,4.586206896551724,5.896551724137931,0.12406896551724139
19_LeftDG_3a,37,430,202,221,4.537999999999999,11.621621621621621,5.45945945945946,5.972972972972973,0.12264864864864863
19_LeftDG_3b,33,267,120,155,3.7250000000000005,8.090909090909092,3.6363636363636362,4.696969696969697,0.1128787878787879
19_RightCA1_1,48,687,323,356,6.047,14.3125,6.729166666666667,7.416666666666667,0.12597916666666667
19_RightCA1_2,29,279,126,159,3.268,9.620689655172415,4.344827586206897,5.482758620689655,0.11268965517241379
19_RightCA1_3,38,616,290,322,4.327000000000001,16.210526315789473,7.631578947368421,8.473684210526315,0.1138684210526316
19_RightCA3_1,31,408,189,227,4.167000000000001,13.161290322580646,6.096774193548387,7.32258064516129,0.1344193548387097
19_RightCA3_2,34,374,168,217,4.519,11.0,4.9411764705882355,6.382352941176471,0.13291176470588237
19_RightCA3_3,33,342,154,197,3.951,10.363636363636363,4.666666666666667,5.96969696969697,0.11972727272727272
19_RightDG_1a,39,593,279,300,4.468999999999999,15.205128205128204,7.153846153846154,7.6923076923076925,0.11458974358974358
19_RightDG_1b,36,421,193,243,4.421000000000001,11.694444444444445,5.361111111111111,6.75,0.12280555555555558
19_RightDG_2a,34,427,200,230,2.9609999999999994,12.558823529411764,5.882352941176471,6.764705882352941,0.08708823529411763
19_RightDG_2b,39,374,170,218,4.430000000000001,9.58974358974359,4.358974358974359,5.589743589743589,0.11358974358974361
19_RightDG_3a,33,559,262,286,3.6579999999999995,16.939393939393938,7.9393939393939394,8.666666666666666,0.11084848484848484
19_RightDG_3b,37,558,260,295,4.815000000000001,15.08108108108108,7.027027027027027,7.972972972972973,0.13013513513513517
21_LeftCA1_1,27,195,86,124,2.8129999999999993,7.222222222222222,3.185185185185185,4.592592592592593,0.10418518518518516
21_LeftCA1_2,29,236,105,143,3.118,8.137931034482758,3.6206896551724137,4.931034482758621,0.10751724137931035
21_LeftCA1_3,25,492,228,242,2.443,19.68,9.12,9.68,0.09772
21_LeftCA3_1,21,177,80,105,2.3379999999999996,8.428571428571429,3.8095238095238093,5.0,0.11133333333333331
21_LeftCA3_2,21,154,70,94,2.483,7.333333333333333,3.3333333333333335,4.476190476190476,0.11823809523809524
21_LeftCA3_3,13,146,65,74,1.269,11.23076923076923,5.0,5.6923076923076925,0.0976153846153846
21_LeftDG_1a,26,190,79,122,2.225,7.3076923076923075,3.0384615384615383,4.6923076923076925,0.08557692307692308
21_LeftDG_1b,15,106,45,66,1.6059999999999999,7.066666666666666,3.0,4.4,0.10706666666666666
21_LeftDG_2a,28,352,159,174,2.6110000000000007,12.571428571428571,5.678571428571429,6.214285714285714,0.09325000000000003
21_LeftDG_2b,19,155,66,94,2.21,8.157894736842104,3.473684210526316,4.947368421052632,0.1163157894736842
21_LeftDG_3a,19,159,71,88,1.86,8.368421052631579,3.736842105263158,4.631578947368421,0.09789473684210527
21_LeftDG_3b,16,151,69,85,1.64,9.4375,4.3125,5.3125,0.1025
21_RightCA1_1,27,254,114,151,2.6029999999999998,9.407407407407407,4.222222222222222,5.592592592592593,0.0964074074074074
21_RightCA1_2,20,120,52,78,1.9740000000000002,6.0,2.6,3.9,0.09870000000000001
21_RightCA1_3,23,484,234,221,2.6530000000000005,21.043478260869566,10.173913043478262,9.608695652173912,0.11534782608695654
21_RightCA3_1,19,212,101,97,2.097,11.157894736842104,5.315789473684211,5.105263157894737,0.11036842105263157
21_RightCA3_2,23,184,81,102,2.292,8.0,3.5217391304347827,4.434782608695652,0.09965217391304347
21_RightCA3_3,21,215,97,125,2.08,10.238095238095237,4.619047619047619,5.9523809523809526,0.09904761904761905
21_RightDG_1a,17,122,53,79,1.669,7.176470588235294,3.1176470588235294,4.647058823529412,0.0981764705882353
21_RightDG_1b,15,94,39,62,1.4,6.266666666666667,2.6,4.133333333333334,0.09333333333333332
21_RightDG_2a,20,136,57,83,2.2009999999999996,6.8,2.85,4.15,0.11004999999999998
21_RightDG_2b,16,80,32,58,1.367,5.0,2.0,3.625,0.0854375
21_RightDG_3a,22,165,69,105,2.115,7.5,3.1363636363636362,4.7727272727272725,0.09613636363636364
21_RightDG_3b,16,114,51,70,1.5789999999999995,7.125,3.1875,4.375,0.09868749999999997
23_LeftCA1_1,30,557,261,295,3.461,18.566666666666666,8.7,9.833333333333334,0.11536666666666666
23_LeftCA1_2,25,386,182,206,3.1879999999999997,15.44,7.28,8.24,0.12752
23_LeftCA1_3,25,354,165,195,2.9309999999999996,14.16,6.6,7.8,0.11723999999999998
23_LeftCA3_1,23,180,76,116,2.5440000000000005,7.826086956521739,3.3043478260869565,5.043478260869565,0.11060869565217393
23_LeftCA3_2,24,265,120,134,2.9409999999999994,11.041666666666666,5.0,5.583333333333333,0.12254166666666665
23_LeftCA3_3,31,268,121,163,3.2420000000000004,8.64516129032258,3.903225806451613,5.258064516129032,0.10458064516129034
23_LeftDG_1a,26,424,200,202,2.6460000000000004,16.307692307692307,7.6923076923076925,7.769230769230769,0.10176923076923078
23_LeftDG_1b,17,259,129,115,1.57,15.235294117647058,7.588235294117647,6.764705882352941,0.0923529411764706
23_LeftDG_2a,24,343,162,170,2.3549999999999995,14.291666666666666,6.75,7.083333333333333,0.09812499999999998
23_LeftDG_2b,15,116,50,71,1.699,7.733333333333333,3.3333333333333335,4.733333333333333,0.11326666666666667
23_LeftDG_3a,21,313,147,166,2.1620000000000004,14.904761904761905,7.0,7.904761904761905,0.10295238095238098
23_LeftDG_3b,24,185,84,106,2.8659999999999997,7.708333333333333,3.5,4.416666666666667,0.11941666666666666
23_RightCA1_1,38,1025,496,461,3.888,26.973684210526315,13.052631578947368,12.131578947368421,0.10231578947368421
23_RightCA1_2,25,477,230,223,2.631,19.08,9.2,8.92,0.10523999999999999
23_RightCA1_3,35,756,352,375,3.3229999999999995,21.6,10.057142857142857,10.714285714285714,0.09494285714285713
23_RightCA3_1,27,417,193,211,2.7610000000000006,15.444444444444445,7.148148148148148,7.814814814814815,0.10225925925925929
23_RightCA3_2,15,172,79,92,1.6590000000000005,11.466666666666667,5.266666666666667,6.133333333333334,0.11060000000000003
23_RightCA3_3,24,356,168,171,2.442,14.833333333333334,7.0,7.125,0.10175000000000001
23_RightDG_1a,26,744,354,326,2.4660000000000006,28.615384615384617,13.615384615384615,12.538461538461538,0.09484615384615387
23_RightDG_1b,20,248,118,118,1.954,12.4,5.9,5.9,0.0977
23_RightDG_2a,18,319,154,154,1.8950000000000002,17.72222222222222,8.555555555555555,8.555555555555555,0.10527777777777779
23_RightDG_2b,13,55,21,43,1.8149999999999997,4.230769230769231,1.6153846153846154,3.3076923076923075,0.13961538461538459
23_RightDG_3a,25,521,251,214,2.109,20.84,10.04,8.56,0.08436
23_RightDG_3b,23,296,138,155,2.0869999999999997,12.869565217391305,6.0,6.739130434782608,0.0907391304347826
42_LeftCA1_1,22,293,138,156,2.3289999999999997,13.318181818181818,6.2727272727272725,7.090909090909091,0.10586363636363635
42_LeftCA1_2,17,202,91,106,1.5639999999999998,11.882352941176471,5.352941176470588,6.235294117647059,0.09199999999999998
42_LeftCA1_3,21,240,111,127,2.1499999999999995,11.428571428571429,5.285714285714286,6.0476190476190474,0.10238095238095235
42_LeftCA3_1,22,195,89,110,2.2390000000000003,8.863636363636363,4.045454545454546,5.0,0.10177272727272729
42_LeftCA3_2,25,269,121,158,2.7020000000000004,10.76,4.84,6.32,0.10808000000000001
42_LeftCA3_3,26,232,103,146,3.1040000000000005,8.923076923076923,3.9615384615384617,5.615384615384615,0.11938461538461541
42_LeftDG_1a,23,189,85,109,2.29,8.217391304347826,3.6956521739130435,4.739130434782608,0.09956521739130435
42_LeftDG_1b,26,188,81,118,2.871,7.230769230769231,3.1153846153846154,4.538461538461538,0.11042307692307693
42_LeftDG_2a,25,275,123,157,2.106,11.0,4.92,6.28,0.08424
42_LeftDG_2b,17,125,56,77,1.8240000000000003,7.352941176470588,3.2941176470588234,4.529411764705882,0.10729411764705885
42_LeftDG_3a,16,246,120,110,1.7670000000000006,15.375,7.5,6.875,0.11043750000000004
42_LeftDG_3b,16,132,58,81,1.526,8.25,3.625,5.0625,0.095375
42_RightCA1_1,21,377,179,186,2.214000000000001,17.952380952380953,8.523809523809524,8.857142857142858,0.10542857142857147
42_RightCA1_2,20,289,130,155,2.2279999999999998,14.45,6.5,7.75,0.11139999999999999
42_RightCA1_3,20,216,98,113,2.1510000000000002,10.8,4.9,5.65,0.10755
42_RightCA3_1,22,188,85,108,2.558,8.545454545454545,3.8636363636363638,4.909090909090909,0.11627272727272726
42_RightCA3_2,18,231,106,123,1.861,12.833333333333334,5.888888888888889,6.833333333333333,0.10338888888888889
42_RightCA3_3,20,175,79,101,1.8429999999999997,8.75,3.95,5.05,0.09214999999999998
42_RightDG_1a,24,199,88,116,2.1460000000000004,8.291666666666666,3.6666666666666665,4.833333333333333,0.08941666666666669
42_RightDG_1b,23,293,134,162,2.6240000000000006,12.73913043478261,5.826086956521739,7.043478260869565,0.11408695652173916
42_RightDG_2a,18,316,151,141,1.727,17.555555555555557,8.38888888888889,7.833333333333333,0.09594444444444444
42_RightDG_2b,18,250,113,126,1.7580000000000002,13.88888888888889,6.277777777777778,7.0,0.09766666666666668
42_RightDG_3a,25,241,107,141,2.859,9.64,4.28,5.64,0.11436
42_RightDG_3b,16,133,60,81,1.866,8.3125,3.75,5.0625,0.116625
44_LeftCA1_1,19,227,107,118,1.9380000000000002,11.947368421052632,5.631578947368421,6.2105263157894735,0.10200000000000001
44_LeftCA1_2,21,249,112,140,1.7599999999999998,11.857142857142858,5.333333333333333,6.666666666666667,0.0838095238095238
44_LeftCA1_3,22,223,97,122,1.8019999999999998,10.136363636363637,4.409090909090909,5.545454545454546,0.0819090909090909
44_LeftCA3_1,19,252,118,134,2.086,13.263157894736842,6.2105263157894735,7.052631578947368,0.10978947368421052
44_LeftCA3_2,24,694,329,319,2.367000000000001,28.916666666666668,13.708333333333334,13.291666666666666,0.09862500000000003
44_LeftCA3_3,12,141,61,84,1.2389999999999999,11.75,5.083333333333333,7.0,0.10325
44_LeftDG_1a,19,232,106,129,1.711,12.210526315789474,5.578947368421052,6.7894736842105265,0.09005263157894737
44_LeftDG_1b,24,202,89,120,2.067,8.416666666666666,3.7083333333333335,5.0,0.08612500000000001
44_LeftDG_2a,18,772,362,333,1.691,42.888888888888886,20.11111111111111,18.5,0.09394444444444444
44_LeftDG_2b,20,188,83,107,1.9160000000000004,9.4,4.15,5.35,0.09580000000000002
44_LeftDG_3a,12,130,55,79,1.0899999999999999,10.833333333333334,4.583333333333333,6.583333333333333,0.09083333333333332
44_LeftDG_3b,12,91,41,55,1.1159999999999999,7.583333333333333,3.4166666666666665,4.583333333333333,0.09299999999999999
44_RightCA1_1,20,391,187,184,1.8930000000000002,19.55,9.35,9.2,0.09465000000000001
44_RightCA1_2,29,756,360,351,2.624,26.06896551724138,12.413793103448276,12.10344827586207,0.09048275862068966
44_RightCA1_3,19,247,109,136,1.852,13.0,5.7368421052631575,7.157894736842105,0.09747368421052632
44_RightCA3_1,9,32,11,28,0.553,3.5555555555555554,1.2222222222222223,3.111111111111111,0.06144444444444445
44_RightCA3_2,16,113,52,66,1.3460000000000003,7.0625,3.25,4.125,0.08412500000000002
44_RightCA3_3,25,225,98,138,2.234,9.0,3.92,5.52,0.08936
44_RightDG_1a,14,177,82,91,1.232,12.642857142857142,5.857142857142857,6.5,0.088
44_RightDG_1b,10,26,8,28,0.741,2.6,0.8,2.8,0.0741
44_RightDG_2a,19,205,90,121,1.5939999999999999,10.789473684210526,4.7368421052631575,6.368421052631579,0.08389473684210526
44_RightDG_2b,12,143,67,79,1.175,11.916666666666666,5.583333333333333,6.583333333333333,0.09791666666666667
44_RightDG_3a,19,247,111,135,1.583,13.0,5.842105263157895,7.105263157894737,0.0833157894736842
44_RightDG_3b,16,140,59,85,1.586,8.75,3.6875,5.3125,0.099125
46_LeftCA1_1,36,401,182,211,3.2689999999999997,11.13888888888889,5.055555555555555,5.861111111111111,0.09080555555555554
46_LeftCA1_2,26,235,101,141,2.5819999999999994,9.038461538461538,3.8846153846153846,5.423076923076923,0.09930769230769229
46_LeftCA1_3,29,379,177,198,3.1970000000000005,13.068965517241379,6.103448275862069,6.827586206896552,0.11024137931034485
46_LeftCA3_1,32,288,127,172,3.4160000000000004,9.0,3.96875,5.375,0.10675000000000001
46_LeftCA3_2,26,201,88,126,2.591,7.730769230769231,3.3846153846153846,4.846153846153846,0.09965384615384616
46_LeftCA3_3,22,196,89,113,2.379,8.909090909090908,4.045454545454546,5.136363636363637,0.10813636363636364
46_LeftDG_1a,29,209,94,122,2.6770000000000005,7.206896551724138,3.2413793103448274,4.206896551724138,0.09231034482758622
46_LeftDG_1b,27,200,92,112,2.3689999999999998,7.407407407407407,3.4074074074074074,4.148148148148148,0.08774074074074073
46_LeftDG_2a,21,170,79,96,1.9220000000000004,8.095238095238095,3.761904761904762,4.571428571428571,0.09152380952380954
46_LeftDG_2b,21,105,43,77,2.513,5.0,2.0476190476190474,3.6666666666666665,0.11966666666666666
46_LeftDG_3a,20,121,55,73,2.0170000000000003,6.05,2.75,3.65,0.10085000000000002
46_LeftDG_3b,23,158,71,100,2.669,6.869565217391305,3.0869565217391304,4.3478260869565215,0.11604347826086957
46_RightCA1_1,35,407,189,201,3.2160000000000006,11.628571428571428,5.4,5.742857142857143,0.0918857142857143
46_RightCA1_2,35,524,252,253,3.6820000000000004,14.971428571428572,7.2,7.228571428571429,0.10520000000000002
46_RightCA1_3,31,365,172,188,3.3320000000000007,11.774193548387096,5.548387096774194,6.064516129032258,0.10748387096774197
46_RightCA3_1,34,444,207,235,3.2210000000000005,13.058823529411764,6.088235294117647,6.911764705882353,0.09473529411764707
46_RightCA3_2,22,235,105,140,2.6409999999999996,10.681818181818182,4.7727272727272725,6.363636363636363,0.12004545454545452
46_RightCA3_3,17,149,65,94,1.8970000000000005,8.764705882352942,3.823529411764706,5.529411764705882,0.11158823529411767
46_RightDG_1a,30,189,77,130,2.41,6.3,2.566666666666667,4.333333333333333,0.08033333333333334
46_RightDG_1b,30,362,165,193,2.932000000000001,12.066666666666666,5.5,6.433333333333334,0.09773333333333337
46_RightDG_2a,29,232,105,133,3.1090000000000004,8.0,3.6206896551724137,4.586206896551724,0.10720689655172415
46_RightDG_2b,19,158,70,96,2.111,8.31578947368421,3.6842105263157894,5.052631578947368,0.11110526315789475
46_RightDG_3a,18,174,79,102,1.7429999999999999,9.666666666666666,4.388888888888889,5.666666666666667,0.09683333333333333
46_RightDG_3b,23,165,73,104,2.4060000000000006,7.173913043478261,3.1739130434782608,4.521739130434782,0.10460869565217394
57_LeftCA1_1,36,504,236,256,4.159000000000001,14.0,6.555555555555555,7.111111111111111,0.1155277777777778
57_LeftCA1_2,32,854,414,392,3.8370000000000006,26.6875,12.9375,12.25,0.11990625000000002
57_LeftCA1_3,29,286,132,152,2.797,9.862068965517242,4.551724137931035,5.241379310344827,0.09644827586206897
57_LeftCA3_1,24,309,146,162,3.075,12.875,6.083333333333333,6.75,0.12812500000000002
57_LeftCA3_2,28,231,103,125,3.2710000000000004,8.25,3.6785714285714284,4.464285714285714,0.11682142857142859
57_LeftCA3_3,26,261,122,148,3.0949999999999993,10.038461538461538,4.6923076923076925,5.6923076923076925,0.11903846153846151
57_LeftDG_1a,26,249,110,144,2.8000000000000003,9.576923076923077,4.230769230769231,5.538461538461538,0.1076923076923077
57_LeftDG_1b,23,389,182,192,2.5060000000000002,16.91304347826087,7.913043478260869,8.347826086956522,0.10895652173913044
57_LeftDG_2a,27,457,214,224,2.857,16.925925925925927,7.925925925925926,8.296296296296296,0.10581481481481482
57_LeftDG_2b,15,114,49,75,1.4950000000000003,7.6,3.2666666666666666,5.0,0.0996666666666667
57_LeftDG_3a,25,377,184,180,2.8020000000000005,15.08,7.36,7.2,0.11208000000000001
57_LeftDG_3b,21,230,106,121,2.224,10.952380952380953,5.0476190476190474,5.761904761904762,0.10590476190476192
57_RightCA1_1,31,592,286,280,3.6870000000000003,19.096774193548388,9.225806451612904,9.03225806451613,0.11893548387096775
57_RightCA1_2,33,377,170,211,3.708000000000001,11.424242424242424,5.151515151515151,6.393939393939394,0.1123636363636364
57_RightCA1_3,28,408,199,204,3.1260000000000003,14.571428571428571,7.107142857142857,7.285714285714286,0.11164285714285715
57_RightCA3_1,29,363,174,181,3.403,12.517241379310345,6.0,6.241379310344827,0.1173448275862069
57_RightCA3_2,20,360,174,173,2.1430000000000002,18.0,8.7,8.65,0.10715000000000001
57_RightCA3_3,28,364,175,180,2.936,13.0,6.25,6.428571428571429,0.10485714285714286
57_RightDG_1a,36,389,180,213,3.6050000000000004,10.805555555555555,5.0,5.916666666666667,0.1001388888888889
57_RightDG_1b,28,261,118,151,3.18,9.321428571428571,4.214285714285714,5.392857142857143,0.11357142857142857
57_RightDG_2a,27,263,122,144,2.8970000000000002,9.74074074074074,4.518518518518518,5.333333333333333,0.1072962962962963
57_RightDG_2b,26,163,70,106,3.0130000000000003,6.269230769230769,2.6923076923076925,4.076923076923077,0.11588461538461539
57_RightDG_3a,27,370,169,208,3.2029999999999994,13.703703703703704,6.2592592592592595,7.703703703703703,0.11862962962962961
57_RightDG_3b,17,176,80,101,1.9099999999999997,10.352941176470589,4.705882352941177,5.9411764705882355,0.11235294117647057
59_LeftCA1_1,20,441,215,203,2.1239999999999997,22.05,10.75,10.15,0.10619999999999999
59_LeftCA1_2,19,264,126,131,2.1279999999999997,13.894736842105264,6.631578947368421,6.894736842105263,0.11199999999999999
59_LeftCA1_3,20,344,166,168,2.2990000000000004,17.2,8.3,8.4,0.11495000000000002
59_LeftCA3_1,19,331,157,157,2.062,17.42105263157895,8.263157894736842,8.263157894736842,0.10852631578947368
59_LeftCA3_2,14,242,115,126,1.9749999999999999,17.285714285714285,8.214285714285714,9.0,0.14107142857142857
59_LeftCA3_3,15,100,43,66,1.8830000000000002,6.666666666666667,2.8666666666666667,4.4,0.12553333333333336
59_LeftDG_1a,12,249,120,117,1.1139999999999999,20.75,10.0,9.75,0.09283333333333332
59_LeftDG_1b,12,137,62,78,1.343,11.416666666666666,5.166666666666667,6.5,0.11191666666666666
59_LeftDG_2a,17,143,63,84,1.59,8.411764705882353,3.7058823529411766,4.9411764705882355,0.09352941176470589
59_LeftDG_2b,11,114,50,63,0.964,10.363636363636363,4.545454545454546,5.7272727272727275,0.08763636363636364
59_LeftDG_3a,10,237,116,110,1.077,23.7,11.6,11.0,0.10769999999999999
59_LeftDG_3b,13,180,88,94,1.885,13.846153846153847,6.769230769230769,7.230769230769231,0.145
59_RightCA1_1,35,735,353,362,4.4620000000000015,21.0,10.085714285714285,10.342857142857143,0.12748571428571434
59_RightCA1_2,26,414,195,218,2.6460000000000004,15.923076923076923,7.5,8.384615384615385,0.10176923076923078
59_RightCA1_3,18,439,215,204,2.1740000000000004,24.38888888888889,11.944444444444445,11.333333333333334,0.1207777777777778
59_RightCA3_1,16,211,96,113,1.9349999999999998,13.1875,6.0,7.0625,0.12093749999999999
59_RightCA3_2,9,152,71,78,1.213,16.88888888888889,7.888888888888889,8.666666666666666,0.13477777777777777
59_RightCA3_3,18,148,68,82,1.5589999999999997,8.222222222222221,3.7777777777777777,4.555555555555555,0.0866111111111111
59_RightDG_1a,18,222,105,113,1.6799999999999997,12.333333333333334,5.833333333333333,6.277777777777778,0.09333333333333332
59_RightDG_1b,15,188,88,101,1.9469999999999998,12.533333333333333,5.866666666666666,6.733333333333333,0.1298
59_RightDG_2a,15,152,69,78,1.2800000000000002,10.133333333333333,4.6,5.2,0.08533333333333334
59_RightDG_2b,9,61,26,40,0.653,6.777777777777778,2.888888888888889,4.444444444444445,0.07255555555555555
59_RightDG_3a,10,222,108,99,1.018,22.2,10.8,9.9,0.1018
59_RightDG_3b,11,100,45,60,1.642,9.090909090909092,4.090909090909091,5.454545454545454,0.14927272727272725
61_LeftCA1_1,17,191,87,108,1.4829999999999999,11.235294117647058,5.117647058823529,6.352941176470588,0.08723529411764705
61_LeftCA1_2,23,320,147,167,2.235,13.91304347826087,6.391304347826087,7.260869565217392,0.09717391304347825
61_LeftCA1_3,18,287,133,136,1.491,15.944444444444445,7.388888888888889,7.555555555555555,0.08283333333333334
61_LeftCA3_1,16,78,32,53,1.484,4.875,2.0,3.3125,0.09275
61_LeftCA3_2,18,208,97,105,1.698,11.555555555555555,5.388888888888889,5.833333333333333,0.09433333333333332
61_LeftCA3_3,23,215,94,120,1.9140000000000001,9.347826086956522,4.086956521739131,5.217391304347826,0.08321739130434783
61_LeftDG_1a,22,340,165,156,2.1180000000000003,15.454545454545455,7.5,7.090909090909091,0.09627272727272729
61_LeftDG_1b,20,141,61,92,1.9590000000000003,7.05,3.05,4.6,0.09795000000000001
61_LeftDG_2a,18,154,68,95,1.7679999999999998,8.555555555555555,3.7777777777777777,5.277777777777778,0.09822222222222221
61_LeftDG_2b,12,91,42,50,1.157,7.583333333333333,3.5,4.166666666666667,0.09641666666666666
61_LeftDG_3a,26,339,152,177,2.1780000000000004,13.038461538461538,5.846153846153846,6.8076923076923075,0.08376923076923079
61_LeftDG_3b,18,226,104,118,1.6649999999999998,12.555555555555555,5.777777777777778,6.555555555555555,0.09249999999999999
61_RightCA1_1,21,154,69,88,1.7559999999999998,7.333333333333333,3.2857142857142856,4.190476190476191,0.0836190476190476
61_RightCA1_2,22,309,145,163,2.4140000000000006,14.045454545454545,6.590909090909091,7.409090909090909,0.10972727272727276
61_RightCA1_3,24,448,213,208,2.446999999999999,18.666666666666668,8.875,8.666666666666666,0.1019583333333333
61_RightCA3_1,10,136,59,74,1.035,13.6,5.9,7.4,0.1035
61_RightCA3_2,18,136,59,89,1.4769999999999999,7.555555555555555,3.2777777777777777,4.944444444444445,0.08205555555555555
61_RightCA3_3,11,100,44,53,1.028,9.090909090909092,4.0,4.818181818181818,0.09345454545454546
61_RightDG_1a,13,90,42,51,1.2839999999999998,6.923076923076923,3.230769230769231,3.923076923076923,0.09876923076923075
61_RightDG_1b,7,72,36,34,0.8039999999999999,10.285714285714286,5.142857142857143,4.857142857142857,0.11485714285714285
61_RightDG_2a,11,176,79,84,0.9340000000000002,16.0,7.181818181818182,7.636363636363637,0.08490909090909092
61_RightDG_2b,17,216,101,113,1.647,12.705882352941176,5.9411764705882355,6.647058823529412,0.09688235294117648
61_RightDG_3a,19,353,167,176,1.685,18.57894736842105,8.789473684210526,9.263157894736842,0.0886842105263158
61_RightDG_3b,15,89,37,63,1.342,5.933333333333334,2.466666666666667,4.2,0.08946666666666667
98_LeftCA1_1,34,350,162,190,3.8880000000000003,10.294117647058824,4.764705882352941,5.588235294117647,0.1143529411764706
98_LeftCA1_2,15,154,67,93,1.5050000000000001,10.266666666666667,4.466666666666667,6.2,0.10033333333333334
98_LeftCA1_3,34,629,298,305,3.4820000000000007,18.5,8.764705882352942,8.970588235294118,0.10241176470588237
98_LeftCA3_1,31,322,147,187,3.7770000000000006,10.387096774193548,4.741935483870968,6.032258064516129,0.12183870967741937
98_LeftCA3_2,31,275,128,155,4.039,8.870967741935484,4.129032258064516,5.0,0.13029032258064516
98_LeftCA3_3,23,260,116,153,2.4960000000000013,11.304347826086957,5.043478260869565,6.6521739130434785,0.10852173913043484
98_LeftDG_1a,16,241,112,126,1.748,15.0625,7.0,7.875,0.10925
98_LeftDG_1b,21,234,107,124,2.5140000000000007,11.142857142857142,5.095238095238095,5.904761904761905,0.11971428571428575
98_LeftDG_2a,19,228,109,111,1.8669999999999995,12.0,5.7368421052631575,5.842105263157895,0.09826315789473682
98_LeftDG_2b,16,140,64,82,1.6560000000000001,8.75,4.0,5.125,0.10350000000000001
98_LeftDG_3a,21,242,111,135,2.271,11.523809523809524,5.285714285714286,6.428571428571429,0.10814285714285714
98_LeftDG_3b,33,414,190,224,3.4450000000000007,12.545454545454545,5.757575757575758,6.787878787878788,0.10439393939393941
98_RightCA1_1,22,458,214,223,2.1590000000000003,20.818181818181817,9.727272727272727,10.136363636363637,0.09813636363636365
98_RightCA1_2,31,338,153,181,3.0300000000000007,10.903225806451612,4.935483870967742,5.838709677419355,0.09774193548387099
98_RightCA1_3,31,335,148,187,2.9510000000000005,10.806451612903226,4.774193548387097,6.032258064516129,0.09519354838709679
98_RightCA3_1,33,379,173,213,3.417000000000001,11.484848484848484,5.242424242424242,6.454545454545454,0.10354545454545458
98_RightCA3_2,29,225,98,147,3.498,7.758620689655173,3.3793103448275863,5.068965517241379,0.12062068965517242
98_RightCA3_3,28,213,94,131,2.7039999999999997,7.607142857142857,3.357142857142857,4.678571428571429,0.09657142857142856
98_RightDG_1a,29,339,161,172,2.5149999999999997,11.689655172413794,5.551724137931035,5.931034482758621,0.08672413793103448
98_RightDG_1b,23,279,134,146,2.3889999999999993,12.130434782608695,5.826086956521739,6.3478260869565215,0.10386956521739128
98_RightDG_2a,24,230,101,137,2.494,9.583333333333334,4.208333333333333,5.708333333333333,0.10391666666666667
98_RightDG_2b,30,288,128,175,2.9590000000000005,9.6,4.266666666666667,5.833333333333333,0.09863333333333335
98_RightDG_3a,15,149,66,89,1.4099999999999997,9.933333333333334,4.4,5.933333333333334,0.09399999999999999
98_RightDG_3b,23,231,107,128,2.5220000000000002,10.043478260869565,4.6521739130434785,5.565217391304348,0.1096521739130435
100_LeftCA1_1,28,369,171,192,3.574,13.178571428571429,6.107142857142857,6.857142857142857,0.12764285714285714
100_LeftCA1_2,29,346,160,187,3.4429999999999996,11.931034482758621,5.517241379310345,6.448275862068965,0.11872413793103447
100_LeftCA1_3,35,696,330,345,3.755,19.885714285714286,9.428571428571429,9.857142857142858,0.10728571428571428
100_LeftCA3_1,41,644,296,326,4.633999999999999,15.707317073170731,7.219512195121951,7.951219512195122,0.1130243902439024
100_LeftCA3_2,33,262,114,165,3.854,7.9393939393939394,3.4545454545454546,5.0,0.11678787878787879
100_LeftCA3_3,37,365,166,203,3.6160000000000005,9.864864864864865,4.486486486486487,5.486486486486487,0.09772972972972975
100_LeftDG_1a,21,256,122,127,2.3070000000000004,12.19047619047619,5.809523809523809,6.0476190476190474,0.10985714285714288
100_LeftDG_1b,20,194,88,119,2.245,9.7,4.4,5.95,0.11225
100_LeftDG_2a,17,108,48,66,1.7999999999999998,6.352941176470588,2.823529411764706,3.8823529411764706,0.10588235294117646
100_LeftDG_2b,14,71,31,45,1.21,5.071428571428571,2.2142857142857144,3.2142857142857144,0.08642857142857142
100_LeftDG_3a,28,274,129,140,2.667,9.785714285714286,4.607142857142857,5.0,0.09524999999999999
100_LeftDG_3b,24,354,165,163,2.0130000000000003,14.75,6.875,6.791666666666667,0.08387500000000002
100_RightCA1_1,26,342,155,191,2.7769999999999992,13.153846153846153,5.961538461538462,7.346153846153846,0.10680769230769228
100_RightCA1_2,32,284,125,171,3.2879999999999994,8.875,3.90625,5.34375,0.10274999999999998
100_RightCA1_3,34,494,231,249,3.8959999999999995,14.529411764705882,6.794117647058823,7.323529411764706,0.11458823529411763
100_RightCA3_1,31,386,175,210,3.218000000000001,12.451612903225806,5.645161290322581,6.774193548387097,0.10380645161290325
